sentence_1	sentence_2	score
executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs. 	The figures are becoming catastrophic said Dr Patrick Pelloux the president of the association of emergency room physicians	0.3421812653541565
Bomb explodes at Greek shopping mall, two people injured	Bomb explodes at Athens shopping mall 2 wounded	0.7200937271118164
Four dead in Indonesia train accident	US House Republicans elect Paul Ryan as speaker	0.1774774044752121
Israel bars German writer Grass from visiting over poem	Israel bars German author Grass over poem	0.7085065841674805
'Hunger Games' sets box office records	Avengers sets box office record	0.6998060345649719
Originally Posted by JonD Doubtful.	Soccer Ref Punched by Player Dies	0.3339812755584717
The center's president, Joseph Torsella, was struck on the head but was able to walk to an ambulance.	Indonesian president to visit UK	0.20570984482765198
Four people are sitting around a living room with.snacks.	A group of people in a living room	0.6208280920982361
About 60 Crushed to Death in Ivory Coast Stampede	Intel Corp.'s second-quarter profits doubled and revenues grew 8 percent from a year ago as the chip-making giant reported stronger-than-expected demand for personal computer microprocessors.	0.13920387625694275
A man and a woman are walking in the woods.	DICKSHOT Matt Holliday owns.	0.09081876277923584
He planned to stay all day until the river crested, which was forecast for late last night.	He and the other lawyers planned to stay until the river starts receding	0.634865939617157
American Chris Horner wins Tour of Spain	Miami Heat wins NBA Finals	0.6996095180511475
Gazans fire 89 rockets; cabinet approves reserve call-up	How exactly is Germany being 'punished' for the stupidity of WW?	0.08084460347890854
The committee would propose a replacement for the "Robin Hood" school finance system.	Komen wont cut Planned Parenthood funding	0.4386598467826843
Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55.	The stock had risen 63 cents or 3 percent to close at 2026 in regularsession Nasdaq trading	0.5946103930473328
Obama Praises Mandela 'Inspiration'	Afghan District Governor Defects To Taliban	0.08605574071407318
A girl in a black and blue wet suit is surfing.	A woman wearing a black and blue striped suit is surfing on a wave	0.6968304514884949
Brother of EastEnders actress Gemma McCluskie is charged with her murder	George Zimmerman to be charged with killing Trayvon Martin	0.5972887873649597
Red panda‚Äôs short-lived zoo escape	17 killed in US drone attack on Yemen wedding party	0.1257489025592804
EXCLUSIVE-UPDATE 1-Egypt pro-Mursi alliance signals flexibility in talks	ExclusiveUPDATE 2Egypt proMursi alliance signals flexibility in talks	0.6625087857246399
A man is moving a tree limb.	A man is throwing knives at a tree	0.6648863554000854
A dog running with a stick in it's mouth.	I haven't read the books, but I saw the movie today.	0.1450829654932022
A steam engine comes down a train track near trees.	. Satan represents vengeance instead of turning the other cheek!	0.07030291110277176
Shanghai Free Trade Zone begins operation	Timelapse of Costa Concordia operation	0.5900586843490601
A brown dog carrying a stick in its mouth.	A brown dog is carrying a stick in its mouth	0.7460260391235352
A potato is being peeled.	Someoen is peeling a potato	0.6652127504348755
Nissan to sell steer-by-wire cars	Washingtons Acts of Congress sells for 98M	0.41494083404541016
Leon Williams' body was found inside his third-floor apartment at 196 Bay St., in Tompkinsville.	The dead man Leon Williams was found in his thirdfloor apartment	0.6529072523117065
QPR 1-2 West Ham: Match report, pictures & video highlights	Newcastle 20 Liverpool Match report pictures  video highlights	0.6404573321342468
Pakistani Mob Kills Man 'for Burning Koran'	Ships Train for Syrian Chemical Weapons Transport	0.16377829015254974
Weak earnings drag stocks lower	Weak earnings drag US stocks lower in early trade	0.6924654245376587
NATO strongly condemns Syria's downing of Turkish jet	Japan scrambles jets against Russian military planes	0.6377155780792236
the cfe treaty does not duly protect the russian federation's security interests.	putin announced that the cfe treaty does not duly protect russias security interests 	0.6902463436126709
Founders of the group are Matsushita Electric, Sony, Hitachi, NEC, Royal Philips Electronics, Samsung, Sharp and Toshiba.	A group of people are dancing	0.16088508069515228
2 Indian traders stranded in China sent back home	Today in History Dec 2	0.46734437346458435
The Episcopal Church ''is alienating itself from the Anglican Communion,'' said the Very Rev. Peter Karanja, provost of the All Saints Cathedral, in Nairobi.	Super Typhoon Haiyan Strongest of Season Slams the Philippines	0.1558103859424591
Ryanair in new bid for Aer Lingus	The new Cold War	0.1848129779100418
A boy is playing with a toy.	A little boy plays with a toy phone	0.6756088137626648
Israel attacks in Gaza Strip after rocket fire	N Korea fires shortrange missiles	0.48111799359321594
A close-up of a black train engine.	A mostly black train on a track	0.6091463565826416
A boy is pushing a van.	The man is pushing the van	0.6903883814811707
Search after man swept into sea	Foreign exchange rates in Singapore	0.152711421251297
Zimmerman replied, "What are you doing here?"	Martin said Why are you following me	0.41407644748687744
A young woman, topless except for paint or mud.	Women models are walking down a catwalk.	0.2107411026954651
Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.	The No 11 airline in the world Air Canada has been under court protection from creditors since April 1	0.6972918510437012
It's also a stellar performer in terms of blithering idiocy.	the anti-defamation league took out full-page advertisments in swiss and international newspapers earlier in april 2008 accusing switzerland of funding terrorism through the deal.	0.12182802706956863
Originally Posted by Lone Fox You've said that multiple times now.	Short workers had worse hearing than expected by age  three times more often than taller workers writes Barrenas	0.13758088648319244
Supreme Court takes on affirmative action in Michigan ban case	Supreme Court to hear Michigan affirmative action case	0.7167608141899109
Austrian found hoarding 56 stolen skulls in home museum	Stolen skulls found in home museum	0.6987507939338684
California wildfire grows but officials say fire crews making progress	Fallen US firefighters brought home	0.5539311170578003
Syria peace plan conditions “unacceptable,” opposition says	Syria envoy says no peace talks without opposition	0.680473804473877
North Korea reportedly test-fires short-range missiles	North Korea launches shortrange missiles	0.6922357082366943
A woman grates onions.	A woman is grating onion	0.682914137840271
If I owe you , dollars, I have a problem.	Irreligion that does that I have a problem	0.5780099034309387
Four Asian young people sitting in a den or living room.	A group of people in a living room	0.6555561423301697
executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs. 	executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india	0.6586674451828003
A black dog is chasing after a red Frisbee.	A brown and black dog jumps for a red ball	0.648479163646698
