sentence_1	sentence_2	score
If convicted, each faces up to five years in prison and a fine of $250,000 or more based on the amount of gains involved.	Oscar Pistorius sentenced to 5 years in prison	0.5135763883590698
A cat is licking a small bottle.	A cat is licking himself	0.8469835519790649
LURD's Ja'neh also called for an interim government and the deployment of a U.S.-led Western peacekeeping force.	Someone is boiling okra in a pot.	0.015826256945729256
A man standing on a boat is pulling another boat close by with a bamboo stick.	Man rowing a boat	0.5533764958381653
Mr. Chapman, who hasn't been arrested, is expected to appear for arraignment next Thursday, prosecutors said.	Chapman was not immediately arrested and is expected to appear for arraignment July 3	0.5567994117736816
amending regulations on dual-use nuclear technology will prevent nuclear terrorism.	What is the nuclear option	0.6189822554588318
A cartoon woman dives into a pool.	A man dives into a pool	0.3885139524936676
British Red Cross doctor kidnapped in Pakistan found beheaded	Seven foreign workers kidnapped in Nigeria	0.4495326578617096
AMD's chip sales jumped 7 percent year-on-year to $402 million.	Secondquarter sales grew 7 percent to 645 million from 600 million in 2002	0.4120502173900604
Iran nuclear talks expected to resume this week	Iran nuclear experts world powers to resume talks next week	0.6726178526878357
The British Foreign Office said it had mediated the two men's release.	CIA Director George Tenet said the two men were defined by dedication and courage	0.37237969040870667
A dog is walking along the edge of a pool.	Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen.	0.17072369158267975
If it's a Bill Gates Comdex keynote, it must be time for new Tablet PCs.	A new Cold War	0.6290593147277832
The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82.	If the universe has an explanation of its existence, that explanation is God.	0.01248231902718544
US offers $10 million for Pakistani militant chief	US offers US10 mil for Pakistan militant	0.8642575144767761
Dewhurst's proposal calls for an abrupt end to the controversial "Robin Hood" plan for school finance.	Yeah I dont think this is that controversial either	0.44256582856178284
A man wearing a t-shirt that says "Gigolo" stands at the counter talking to someone.	A man is talking on a phone	0.45678582787513733
Do you see Obama calling for regulation reform?	Burmas reforms bring easing of US sanctions	0.09377634525299072
French unemployment rate rises to 10 percent	Australian unemployment up to 51 percent	0.649025559425354
Donetsk Region Protesters Detain Trucks Carrying Government Rocket Ammo	Six rescued after boat capsizes in Dublin Bay	0
That's not the Moloch scene, though.	This is the Moloch scene	0.04082018882036209
Sony to sell PC unit and cut jobs	Nissan to sell steerbywire cars	0.4568120837211609
UN War Crimes Court Convicts Six Bosnians Croats	Afghan District Governor Defects To Taliban	0
"The gloves are off," said UNIFI official Rob O'Neill.	AirTran officials and a Boeing official declined to comment yesterday	0.4562199115753174
A pair of dogs playing with a purple ball.	Two dogs play with purple football	0.7937338352203369
105 inmates are serving sentences for drug trafficking.	40 inmates are serving sentences for murder 	0.6071627140045166
Yacimovich urges cabinet to approve Palestinian prisoners release	Israel frees Palestinian prisoners	0.5915506482124329
Iran nuclear talks enter crucial third day	Would he be better for American society?	0.033199671655893326
One, Capt. Doug McDonald, remained hospitalized in critical condition on Thursday.	The dog is standing at the counter.	0.11495427042245865
Lots of people play in the water at the beach.	Two boys are playing in the beach	0.4841632544994354
Nadal tumbles into French Open final	Costas semifinal opponent is Spaniard Juan Carlos Ferrero whom he beat in last years final	0.6012881994247437
I wood have at least asked if a threesome was out of the question.	I wood have asked her if she is up for a treesome	0.5921896696090698
AFTRA members approved the merger by a vote of 75.88% to 24.12%.	Presidential vote polarises Egyptians	0.47815144062042236
Florida The ignorance is yours!	The ignorance is yours	0.8553100228309631
The network will drop one edition of "Dateline," its newsmagazine franchise.	The network is also dropping its Friday night Dateline edition	0.7287476658821106
Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects, the official said.	They include two Kuwaitis and six Palestinians with Jordanian passports and the remainder are Iraqis and Saudis the official said	0.7579789161682129
The Commerce Commission would have been a significant hurdle for such a deal.	A man ties his shoe.	0.019262049347162247
The tan horse is in the pasture.	Group of horses grazing in grassy field	0.3950011432170868
Two boys are driving.	@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?	0.08047743886709213
The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53.	A woman is cutting a red pepper.	0.02976752072572708
variants of the advanced light helicopter (alh) contain rocket launchers from belgium; rockets, guns and engines from france; brake systems from italy; fuel tanks and gearboxes from britain; self-protection equipment from a swedish company and have received crucial design development and engine control manufacturing from german companies. 	As a result, 24 players broke par in the first round.	0.01331143919378519
The man is seasoning the vegetables.	A man puts vegetables into a pot	0.29760921001434326
A man is playing soccer.	The men are playing soccer	0.5608265399932861
A living room with table, chair and sofa alongside a large palm.	A living room with large sofas and a dining table in the background	0.6500721573829651
NATO helicopter makes hard landing in E. Afghanistan	A helicopter lands	0.7387937903404236
Bush said resistance forces hostile to the U.S. presence "feel like ... the conditions are such that they can attack us there.	Syria peace plan conditions “unacceptable” opposition says	0.4739183187484741
Bush gets zero credit for the budget under him.	Ukrainian parliament dismisses president	0.05402418226003647
Two cats sitting together on the sofa looking out the window.	Two cats sit on the back of a couch looking out the window	0.7940945625305176
It would be difficult to overestimate the potential dangers of the Remote Procedure Call (RPC) vulnerability.	Annan warns talks of Syria risks	0.45622479915618896
A woman is slicing meat with a knife.	A woman is cutting meat	0.9010859727859497
The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.	South Africas former PM Nelson Mandela back in hospital	0.4239389896392822
James : says faith without works is dead.	Paul did not preach faith without works	0.6408839821815491
Three dogs running on a racetrack.	Three dogs racing on a dirt track	0.6574290990829468
"Americans don't cut and run, we have to see this misadventure through," she said.	But Mr Crosby told The Associated Press Right from the beginning we didnt want to see anyone take a cut in pay	0.37663882970809937
santos stated the radioactive material was the primary basis for generating crude weapons of mass destruction and terrorism. 	Khan Said named as new Pakistani Taliban leader after Hakimullah Mehsud killed in drone strike	0.0027024794835597277
Officials are trying to retrieve the bodies from the water," police officer J.D. Tambe told Reuters, adding 26 of the dead were women.	In July 32 Singaporean police officers were sent to Baghdad to help train Iraqi police forces and returned home last month	0.415179580450058
Sewol ferry crew faces trial	Egypts Morsi faces trial for prison break	0.5001993775367737
50 survivors found in Bangladesh factory	Iraqi officials 50 bodies found south of Baghdad	0.4350503087043762
A man is shooting a gun.	A man is shooting a pistol	0.7926682233810425
Between 1993 and 2002, 142 allegations of sexual assault were reported.	Britain included the accusation in a September 2002 dossier setting out the case for war in Iraq	0.2210070937871933
